rank,ticker,name,odds,denominator_basis,falsify_exit_price,falsify_exit_drop,falsify_exit_source,falsify_exit_note,ret_1y_grade,n3_ret_1y,debt_label,net_debt_to_ocf,ma200_form,not_in_pool_above_ma,in_pool_1,mechanism_label,mechanism_reason,survivor_gap_deep,survivor_gap_why,pred_support,pred_total,pred_note,conclusion,odds_negative,is_new_entrant,has_card,baseline_withheld,price,price_date,mcap_now,rel_spy_screen,n1_implied_g5,consensus_rev_growth,gap_vs_consensus_pp,n2_per_share,n2_upside,n2_per_share_withheld,n2_upside_withheld,odds_withheld,n2_unreliable,stress_drop,stress_floor_applied,discount_grade,ps_now,ps_p50_1y,ps_p50_4y,ps_p25_1y,wacc,de_ratio,net_debt,ocf_ttm,rev_ttm,op_margin,diluted_shares,asof,stale_lag_days,sic_description,grp
,CLVT,CLARIVATE PLC,,公式壓力跌幅(參考欄),,,,,過線(≥17%),0.2881315758425089,高(>6 倍),7.0329391891891895,殺,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,負債比率 高(>6 倍),0,0,未登記預測,觀察(基準值扣起:資料落後),,False,False,True,1.899999976158142,2026-09-08,1217329984.7245216,-0.2597325606013182,,-0.065,,,,-5.036661803049835,,,每股值無解或 ≤ 0,-0.6250000133046081,True,兩把尺都過,0.4974785389148025,0.6758768919062715,1.708598999639236,0.5786461072500063,0.09,3.577008744252191,4163500000.0,592000000.0,2447000000.0,0.0500612995504699,640700000.0,2026-03-31,91.0,Services-Computer Processing & Data Preparation,1
,LGN,Legence Corp.,,公式壓力跌幅(參考欄),,,,,過線(≥17%),0.2783180545749231,中(3–6 倍),3.3497100237896227,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(未填卡、無預登記預測),,True,False,False,57.040000915527344,2026-09-08,4336865349.609375,-0.4059581209470118,,0.1382,,-658.1550118945253,,,,,每股值無解或 ≤ 0,-0.4978977201560075,True,兩把尺都過,1.1578349575054103,1.5349545666372426,1.5349545666372426,1.3190115347955942,0.095,0.243568318323543,1302451000.0,388825000.0,3745668000.0,0.0078618820461397,76032000.0,2026-06-30,0.0,Construction - Special Trade Contractors,1
,WYFI,"WHITEFIBER,     INC.",,公式壓力跌幅(參考欄),,,,,過線(≥17%),0.2677254941811853,低(≤3 倍),1.63298622570963,殺,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(未填卡、無預登記預測),,True,False,False,20.56999969482422,2026-09-08,795296129.181015,-0.3988361000497904,,1.1916001,,-177.2739071889212,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.7245080644335788,True,兩把尺都過,8.415547796322214,10.721947511342451,10.604271791936997,8.501462886753245,0.095,0.3418852299457296,231220000.0,141593356.0,94503192.0,-0.4230148966820083,38662914.0,2026-06-30,0.0,Finance Services,1
,CORZ,"Core Scientific, Inc./tx",,公式壓力跌幅(參考欄),,,,,過線(≥17%),0.2490952253847269,中(3–6 倍),5.069981162540366,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(未填卡、無預登記預測),,True,False,False,18.729999542236328,2026-09-08,6093412021.076202,-0.3913543287518294,,0.71709996,,-82.30345425624135,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.4489026138918036,True,"只過一把(重估已完成,不是折讓)",13.838882110772165,17.55241050025494,9.421655989196642,15.723413491416592,0.095,0.7054902877289347,2637607000.0,520240000.0,440311000.0,-1.2744560095023745,325329000.0,2026-06-30,0.0,Finance Services,1
,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",,公式壓力跌幅(參考欄),,,,,過線(≥17%),0.2301511987431335,淨現金,-1.3416958126243634,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(未填卡、無預登記預測),,False,False,False,36.43000030517578,2026-09-08,2223876436.049515,-0.566786962099924,,0.113900006,,-292.8756389823451,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.620175788008761,True,兩把尺都過,1.669224762681082,2.1285653569322087,2.2099972509661088,1.8724160954820053,0.1,0.0,-153062000.0,114081000.0,1332281000.0,-0.1160033056089518,61045194.0,2026-06-30,0.0,Semiconductors & Related Devices,1
,ORN,"ORION GROUP HOLDINGS, INC.",,公式壓力跌幅(參考欄),,,,,過線(≥17%),0.2174573018024528,中(3–6 倍),3.030246473074601,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 3.70 億美元 < 5 億,0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,9.229999542236328,2026-09-08,370429002.2784996,-0.3469692432380494,,0.0795,,,,-3.198881378914472,,,每股值無解或 ≤ 0,-0.4719953026252418,True,都不過,0.4209865386665859,0.5204391425978608,0.3155615436270381,0.4465285375829964,0.095,0.225808453132707,110404000.0,36434000.0,879907000.0,0.0147549684227992,40133155.0,2026-03-31,91.0,Heavy Construction Other Than Bldg Const - Contractors,1
,RMBS,RAMBUS INC,,公式壓力跌幅(參考欄),41.0,-0.53,第五節:失去 Customer A(佔 2026 年第二季單季收入 22%)→ 收入 7.21 億跌至 5.62 億、營業利潤率 35.9% → 24%、退出市銷率 8.0 倍 ÷ 1.097 億股,"敏感度 30.7(6.0 倍,−65%)/ 51.2(10.0 倍,−42%)。此家基準值因 A-055 資料落後扣起,不排位",過線(≥17%),0.2143953692326603,淨現金,-2.085035017795929,殺,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,3,3,三項全部指向權利金與總收入達指引上限、大客戶無流失,觀察(基準值扣起:資料落後),,False,True,True,86.88999938964844,2026-09-08,9533223173.034668,-0.4385058760178276,0.3257865905761719,0.19940001,12.638658057617189,,,56.6336842496604,-0.3482140102718495,-0.6764507699426726,,-0.5147662265228254,True,都不過,13.219381648930767,16.145057132478847,12.093939250895083,14.853515445680172,0.1,0.0,-762735000.0,365814000.0,721155000.0,0.3589131324056548,109716000.0,2026-03-31,91.0,Semiconductors & Related Devices,1
,CDNS,"CADENCE DESIGN SYSTEMS, INC.",,公式壓力跌幅(參考欄),,,,,過線(≥17%),0.1866327869063535,淨現金,-0.522199103372556,殺,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(基準值扣起:資料落後),,False,False,True,284.1099853515625,2026-09-08,77768005740.35645,-0.3112425679727169,0.4810905456542969,0.13430001,34.67905356542968,,,90.7028982010836,-0.6807472356564789,-2.1428506852740843,,-0.3176830006563929,True,都不過,14.06645857475581,16.795978725026384,16.80387523559163,15.81764063528382,0.1,0.0,-834235000.0,1597542000.0,5528613000.0,0.2825032245881562,273725000.0,2026-03-31,91.0,Services-Prepackaged Software,1
,OXM,"OXFORD INDUSTRIES, INC.",,公式壓力跌幅(參考欄),,,,,貼線(13–17%),0.1676242039030731,中(3–6 倍),4.434322001673131,殺,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 4.74 億美元 < 5 億,0,0,未登記預測,"觀察(貼線,不下結論)",,True,False,False,31.56999969482422,2026-09-08,473707845.4208374,-0.3149383820189715,,0.0229,,-65.56572791195177,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.4015122190118352,True,"只過一把(重估已完成,不是折讓)",0.3208587556825585,0.3871390235800644,0.9542972761281098,0.3689316661092836,0.095,0.3012764119902038,583069000.0,131490000.0,1476375000.0,-0.0305660824654982,15005000.0,2026-05-02,0.0,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",1
,MTZ,MASTEC INC,,公式壓力跌幅(參考欄),,,,,貼線(13–17%),0.1609799173328481,中(3–6 倍),5.895150551952236,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"觀察(貼線,不下結論)",,False,False,False,246.17999267578125,2026-09-08,19416216022.338867,-0.362916141006777,,0.1891,,-60.3385168466864,,,,,每股值無解或 ≤ 0,-0.4690864355224016,True,都不過,1.2052946723562987,1.4063195236193071,0.8288388784655121,1.254529762843536,0.095,0.161130005784883,3431125000.0,582025000.0,16109103000.0,0.0349054196251647,78870000.0,2026-06-30,0.0,"Water, Sewer, Pipeline, Comm & Power Line Construction",1
,HUN,Huntsman Corporation,,公式壓力跌幅(參考欄),,,,,不過(<13%),0.1212341869493791,高(>6 倍),7.54516129032258,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,負債比率 高(>6 倍),0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,9.800000190734863,2026-09-08,1695400032.997131,-0.3730351837337108,,0.0238,,,,-22.02548482575909,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.4090622944971432,True,"只過一把(重估已完成,不是折讓)",0.2978043268921713,0.3400138305545265,0.58985865277659,0.2978043268921713,0.095,1.2126931461511177,2339000000.0,310000000.0,5693000000.0,-0.0331986650272264,173000000.0,2026-03-31,91.0,Chemicals & Allied Products,1
,DBI,DESIGNER BRANDS INC.,,公式壓力跌幅(參考欄),,,,,不過(<13%),0.1016712481062804,高(>6 倍),10.872764411745676,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 2.91 億美元 < 5 億;負債比率 高(>6 倍),0,0,未登記預測,不入(一年回報不過線),,True,False,False,5.199999809265137,2026-09-08,290783989.33410645,-0.3713543857797464,,0.020299999,,-10.629126050071292,,,,,每股值無解或 ≤ 0,-0.4346871251973431,True,"只過一把(重估已完成,不是折讓)",0.1001973698238064,0.1177319164340058,0.1534860721848844,0.0929624168977953,0.095,1.6344469346072583,1176357000.0,108193000.0,2902112000.0,0.0254628353419854,55920000.0,2026-05-02,0.0,Retail-Shoe Stores,1
,SSYS,STRATASYS LTD.,,公式壓力跌幅(參考欄),,,,,不過(<13%),0.097337882789195,淨現金,-18.563853671421025,殺,,True,現金或資產價值實現,"淨現金 281 百萬美元,佔市值 42%",否,,0,0,未登記預測,不入(一年回報不過線),,True,False,False,7.809999942779541,2026-09-08,665029305.1276207,-0.2696113036830205,,0.0381,,-3.3408231514773616,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.4035369512395658,True,"只過一把(重估已完成,不是折讓)",1.20672635034462,1.3725202039701143,1.6676972789809503,1.2901620434738554,0.1,0.0,-281131000.0,15144000.0,551102000.0,-0.131534634241937,85151000.0,2025-12-31,,"Computer Peripheral Equipment, NEC",1
,STUB,"STUBHUB HOLDINGS, INC.",,公式壓力跌幅(參考欄),,,,,不過(<13%),0.0926672095710923,淨現金,-0.4672207152674027,殺,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,不入(一年回報不過線),,True,False,False,6.110000133514404,2026-09-08,2313924126.1433706,-0.3632123888356976,,0.1013,,-52.33716408718258,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.7231818112460049,True,兩把尺都過,1.1949624670036345,2.174769514733499,2.174769514733499,1.6644127911453406,0.1,0.0,-296780000.0,635203000.0,1936399000.0,-0.697471440545053,378710978.0,2026-06-30,0.0,Services-Miscellaneous Amusement & Recreation,1
,ARKO,ARKO Corp.,,公式壓力跌幅(參考欄),,,,,不過(<13%),0.088214770383022,高(>6 倍),12.64771684509504,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,負債比率 高(>6 倍),0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,4.704999923706055,2026-09-08,545224801.158905,-0.3854019103428932,0.4337730407714844,-0.0368,47.05730407714844,,,-19.099468879304933,,,每股值無解或 ≤ 0,-0.4942129963066094,True,都不過,7.563322621780394,8.455489769771459,8.533372175825239,7.507060104887013,0.095,1.9303193797548155,2315544000.0,183080000.0,72088000.0,2.054211519254245,115882000.0,2023-06-30,1096.0,Retail-Convenience Stores,1
,CLFD,"CLEARFIELD, INC.",,公式壓力跌幅(參考欄),,,,,不過(<13%),0.0815757820735256,淨現金,-4.641213791335555,殺,,True,現金或資產價值實現,"淨現金 145 百萬美元,佔市值 37%",是,市值 3.93 億美元 < 5 億,0,0,未登記預測,不入(一年回報不過線),,False,False,False,28.899999618530277,2026-09-08,392810875.615036,-0.4240688450276677,,0.2229,,-17.602612422631015,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.4799063456813882,True,"只過一把(重估已完成,不是折讓)",2.556430439520982,2.79873202121065,3.671212073684473,2.614316013761456,0.1,0.0,-144843000.0,31208000.0,153656000.0,-0.002394960170771,13592072.0,2026-06-30,0.0,Telephone & Telegraph Apparatus,1
,LUMN,"LUMEN TECHNOLOGIES, INC.",,公式壓力跌幅(參考欄),,,,,不過(<13%),0.0504185660294413,低(≤3 倍),2.3991056456120736,殺,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,不入(一年回報不過線),,False,False,False,6.639999866485596,2026-09-08,6667250425.937653,-0.3792950685933074,,-0.037100002,,-11.850008306894956,,,,,每股值無解或 ≤ 0,-0.5207100496313722,True,都不過,0.6256804078394944,0.6628451098007029,0.4288390168160259,0.5892941219450022,0.095,2.002324668661672,12876000000.0,5367000000.0,10656000000.0,0.018581081081081,1004104000.0,2026-06-30,0.0,Telephone Communications (No Radiotelephone),1
,MEC,"Mayville Engineering Company, Inc.",,公式壓力跌幅(參考欄),,,,,不過(<13%),0.0486679782653078,高(>6 倍),10.950681981335247,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 4.52 億美元 < 5 億;負債比率 高(>6 倍),0,0,未登記預測,不入(一年回報不過線),,False,False,False,19.86000061035156,2026-09-08,452170289.4364166,-0.3813162456429598,,0.1408,,-28.255882908916625,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.4885455435618296,True,都不過,0.771172900132204,0.8149139809009829,0.5952188226045089,0.7243470412393411,0.095,0.2780324203889965,152543000.0,13930000.0,586341000.0,-0.0218268891310687,22767889.0,2026-06-30,0.0,Metal Forgings & Stampings,1
,NXPI,NXP Semiconductors N.V.,,公式壓力跌幅(參考欄),,,,,不過(<13%),0.0429239620196013,低(≤3 倍),2.833005249343832,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,223.8699951171875,2026-09-08,56756640512.08496,-0.2837817988432372,0.1847953796386718,0.113199994,7.159538563867188,,,111.72685590555064,-0.5009297434117249,-1.5112385503831696,,-0.3314696698841595,True,都不過,4.499139160688463,4.72896699428637,4.308359099483232,4.493311134698227,0.095,0.2065661373580357,8635000000.0,3048000000.0,12615000000.0,0.3035275465715418,253525000.0,2026-03-29,91.0,Semiconductors & Related Devices,1
,MRCY,"MERCURY SYSTEMS, INC",,公式壓力跌幅(參考欄),,,,,不過(<13%),0.0428150226082093,低(≤3 倍),2.799244052037348,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,不入(一年回報不過線),,False,False,False,83.45999908447266,2026-09-08,4962531545.562744,-0.2773200918146224,,0.111899994,,-8.797080171334969,,,,,每股值無解或 ≤ 0,-0.3469614232880121,True,都不過,5.045161195624686,5.304777153611739,3.042204825207812,4.890942848794479,0.1,0.0889666888656391,286609000.0,102388000.0,983622000.0,0.0002846621974701,59460000.0,2026-07-03,0.0,Electronic Components & Accessories,1
,LBRT,Liberty Energy Inc.,,公式壓力跌幅(參考欄),,,,,不過(<13%),0.0350541832956614,低(≤3 倍),2.261767606667473,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,不入(一年回報不過線),,True,False,False,21.399999618530277,2026-09-08,3587988136.041641,-0.3117628135230282,,0.087299995,,-3.710879513216333,,,,,每股值無解或 ≤ 0,-0.5030945930236349,True,都不過,0.8551147940690971,0.893413177193217,0.7438580003942987,0.7493695688109699,0.095,0.4370047894667293,878319000.0,388333000.0,4195914000.0,0.0125019244913027,167663000.0,2026-06-30,0.0,"Oil & Gas Field Services, NEC",1
,RFIL,R F INDUSTRIES LTD,,公式壓力跌幅(參考欄),,,,,不過(<13%),0.0223503646850466,淨現金,-2.4917878044175947,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 1.21 億美元 < 5 億,0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,10.5600004196167,2026-09-08,120643485.1139412,-0.4204757025254941,0.8377342224121094,0.1025,73.52342224121094,,,3.980135000678808,-0.6230932914277976,-1.1710232742201547,,-0.5320930037387581,True,都不過,2.1131416855941496,2.171173028762845,1.0605730011046062,1.5528389500258708,0.1,0.0,-13199000.0,5297000.0,57092000.0,0.0643522735234358,11424572.0,2020-01-31,2281.0,Electronic Connectors,1
,AMKR,"AMKOR TECHNOLOGY, INC.",,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0049751243781093,淨現金,-0.1521342425756898,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(基準值扣起:資料落後),,False,False,True,50.720001220703125,2026-09-08,12658190704.65088,-0.3593934128686042,0.5036811828613281,0.1272,37.648118286132814,,,23.15126463752084,-0.5435476324856465,-1.0005682637995306,,-0.5432389294675344,True,都不過,1.7901285759996106,1.7901285759996106,1.013486412513156,1.5278248582785596,0.1,0.1232424946344673,-185078000.0,1216544000.0,7071107000.0,0.0758224985140233,249570000.0,2026-03-31,91.0,Semiconductors & Related Devices,1
,QUIK,QUICKLOGIC Corp,,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0567170088656049,淨現金,-3.698541878602916,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 1.98 億美元 < 5 億,0,0,未登記預測,不入(一年回報不過線),,True,False,False,10.949999809265137,2026-09-08,198304496.54579163,-0.4969088930801101,,0.1692,,-3.073402390724328,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.5577085045816137,True,都不過,12.169653055893932,11.66953053083768,7.937847770101497,7.316356933000115,0.1,0.0,-10907000.0,2949000.0,16295000.0,-0.6904571954587296,18110000.0,2026-06-28,0.0,Semiconductors & Related Devices,1
,AKAM,"Akamai Technologies, Inc",,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0638722366064442,淨現金,-0.7703401440540938,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,105.61000061035156,2026-09-08,16230778553.80249,-0.3347718673428017,0.7042732238769531,0.1308,57.34732238769531,,,22.97344654205263,-0.7824690236787969,-2.24954596133721,,-0.3478342017131622,True,都不過,6.334004383171513,5.991544776884852,5.779831609462855,5.255046664548098,0.1,0.0412022749114107,-655078000.0,850375000.0,2562483000.0,0.1082980843189984,153686000.0,2018-03-31,3013.0,"Services-Business Services, NEC",1
,VICR,VICOR CORPORATION,,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0866489071123762,淨現金,-3.4581651916382343,線附近,,True,經營損害被高估,"反推五年增速 34.3%,低於共識 55.6%,差 -21.4 個百分點",否,,0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,193.32000732421875,2026-09-08,9135143626.098633,-0.4446125753862849,0.3427696228027344,0.5564,-21.363037719726563,,,1175.8280459233267,5.0822884407992746,9.471277105999702,,-0.5366001209678295,True,都不過,12.617950255668156,11.582241749296262,6.747647553133128,7.560574394415555,0.1,0.0,-399342000.0,115478000.0,723980000.0,0.1365521146993011,47254000.0,2026-03-31,91.0,"Electronic Components, NEC",1
,AIP,"Arteris, Inc.",,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0895128654378177,淨現金,-13.880907594639078,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,不入(一年回報不過線),,False,False,False,22.71999931335449,2026-09-08,1074122797.297781,-0.4245279731991603,,0.21090001,,-50.44109526181083,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.574398019340727,True,都不過,12.694236214592932,11.788479285440728,7.136270517007163,10.20502020076276,0.1,0.0,-118071000.0,8506000.0,84615000.0,-0.4773267151214324,47276533.0,2026-06-30,0.0,Semiconductors & Related Devices,1
,SYNA,SYNAPTICS INCORPORATED,,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.1011476804888749,低(≤3 倍),2.906961178045516,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,不入(一年回報不過線),,True,False,False,94.72000122070312,2026-09-08,3684608047.485352,-0.2843346000898399,,0.14140001,,-56.01138986188089,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.3651826546341757,True,都不過,3.0776879781868955,2.878480739454208,2.948112324771718,2.5480714016960264,0.095,0.2272426236954661,434300000.0,149400000.0,1197200000.0,-0.0560474440360841,38900000.0,2026-06-27,0.0,Semiconductors & Related Devices,1
,ENPH,"Enphase Energy, Inc.",,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.1014491280525217,淨現金,-1.8855688832808888,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(基準值扣起:資料落後),,False,False,True,38.83000183105469,2026-09-08,5099815950.4852295,-0.4473750111796801,1.105937957763672,0.0641,104.18379577636718,,,8.152659066998579,-0.7900422693135594,-1.5336488327920823,,-0.5151389629888408,True,"只過一把(重估已完成,不是折讓)",3.643243539964059,3.4068032887274136,7.317218639367588,3.0181958740894457,0.1,0.1122609140326971,-360138000.0,190997000.0,1399801000.0,0.0685533157927448,131337000.0,2026-03-31,91.0,Semiconductors & Related Devices,1
,PUMP,ProPetro Holding Corp.,,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.1076032786280696,低(≤3 倍),0.3861073829008319,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,不入(一年回報不過線),,False,False,False,12.029999732971191,2026-09-08,1476249387.2318268,-0.27025589581098,,0.1724,,-1.0108968728732295,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.4390110104315198,True,都不過,1.2725333420957452,1.1506026461546348,0.8356015299774185,0.92032880602629,0.095,0.5421143655820013,73933000.0,191483000.0,1160087000.0,-0.0096587583517443,122714000.0,2026-06-30,0.0,"Oil & Gas Field Services, NEC",1
,ACDC,ProFrac Holding Corp.,,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.1315292420485138,高(>6 倍),15.022016222479722,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,負債比率 高(>6 倍),0,0,未登記預測,不入(一年回報不過線),,True,False,False,5.420000076293945,2026-09-08,986440013.885498,-0.2527439650549204,,0.107,,-13.364600176440543,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.5521092174747675,True,都不過,0.5519163060960656,0.4845710237333906,0.6115632847192031,0.3732857125146048,0.095,1.0929199797496671,1296400000.0,86300000.0,1787300000.0,-0.1500027975158059,182000000.0,2026-06-30,0.0,"Oil & Gas Field Services, NEC",1
,WULF,TERAWULF INC.,,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.1364566044191352,淨現金,-1.883694777705122,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,17.860000610351562,2026-09-08,8675225628.329056,-0.3745604026130318,,2.3864,,,,-0.4704778884793412,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.4944789561787631,True,都不過,532.3591789086593,462.0138292885418,118.63322899229748,408.3606047181212,0.1,0.0,-1500847.0,796757.0,16295813.0,-0.6343146549362096,485734901.0,2021-09-30,1734.0,Finance Services,1
,MX,Magnachip Semiconductor Corporation,,公式壓力跌幅(參考欄),,,,,算不出,,中(3–6 倍),5.900498710232158,線附近,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 1.14 億美元 < 5 億,0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,3.119999885559082,2026-09-08,113739009.26807784,-0.6233382808831875,-0.0816459655761718,-0.061,-2.064596557617188,,,6.461378053718129,1.0709545803589977,1.6154770643622272,,-0.6629339431580225,True,資料不足,0.1518409024400726,,,,0.095,2.681920670515394,171557000.0,29075000.0,749067000.0,0.0630050449425752,36454812.0,2018-09-30,2830.0,Semiconductors & Related Devices,1
,MVST,"Microvast Holdings, Inc.",,公式壓力跌幅(參考欄),,,,,算不出,,低(≤3 倍),1.5728726729382347,殺,,True,經營損害被高估,"反推五年增速 5.9%,低於共識 29.6%,差 -23.7 個百分點",是,市值 2.38 億美元 < 5 億,0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,0.6819999814033508,2026-09-08,237983211.51071787,-0.5446866406767766,0.0586509704589843,0.2958,-23.714902954101564,,,0.5910518319302634,-0.1333550615147283,-0.1492606487236163,,-0.8934375044936314,True,資料不足,0.5502438388243324,,,,0.095,0.7394765323270477,103160000.0,65587000.0,432505000.0,0.0829331452815574,348949000.0,2025-09-30,273.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",1
,AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,,公式壓力跌幅(參考欄),,,,,算不出,,淨現金,-1.8531243488528235,殺,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,觀察(基準值扣起:資料落後),,True,False,True,30.440000534057617,2026-09-08,1434454585.1669312,-0.4402617112713977,0.4462699890136719,0.1515,29.47699890136719,,,7.647297146014756,-0.748774736798752,-1.2258359990029923,,-0.6108278247724426,True,資料不足,25.36612882700144,,,,0.1,0.0,-80042000.0,43193000.0,56550000.0,0.6110698496905393,47124000.0,2018-12-31,2738.0,Motors & Generators,1
,AAP,"ADVANCE AUTO PARTS, INC.",,公式壓力跌幅(參考欄),,,,,算不出,,高(>6 倍),6.62992125984252,殺,,True,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,負債比率 高(>6 倍),0,0,未登記預測,觀察(一年回報算不出),,True,False,False,42.560001373291016,2026-09-08,2596160083.770752,-0.2695470237866695,,0.0228,,-14.683294841408722,,,,,每股值無解或 ≤ 0,-0.3961352484695436,True,資料不足,0.323751101605032,,,,0.095,1.3046190876953183,2526000000.0,381000000.0,8019000000.0,0.0235690235690235,61000000.0,2026-07-18,0.0,Retail-Auto & Home Supply Stores,1
,CLS,CELESTICA INC,1.3612348201953577,公式壓力跌幅(參考欄),108.0,-0.676,第五節:最大客戶(佔收入 32%)搬走一半 → 收入 172 億、淨利率降至 3.6%、每股盈利 4.92 × 18 倍 + 集資後淨現金每股 19.9,"區間 118(18→20 倍)/ 94(16 倍)。此家已因 D-174 不入①池,列出只供對照",過線(≥17%),0.204089645635604,低(≤3 倍),0.4554195804195804,回調,"不入池(線上,歸②回調入口)",False,經營損害被高估,"反推五年增速 32.4%,低於共識 70.8%,差 -38.4 個百分點",否,,1,3,P1 收入達指引上限 = 支持;P2 稀釋、P3 股價不回高位 = 不支持,"不入池(線上,歸②回調入口)",,False,True,False,329.9700012207031,2026-09-08,38342514141.8457,-0.2857037111006245,0.3243446350097656,0.708,-38.36553649902344,515.0278112125387,0.560832225072661,,,,終值佔比 >150%,-0.4120025558795015,True,都不過,2.458720327156735,2.975322285880425,2.6749531643726105,2.697123756829536,0.1,0.023104901173738,521000000.0,1144000000.0,15594500000.0,0.0878386610664016,116200000.0,2026-06-30,0.0,Printed Circuit Boards,2
